start	end	text
0	7860	In 2007, there was this company called Steren, and they took out this massive full-page advertisement in The Economist.
8060	9360	Which is not cheap, by the way.
9440	10700	No, definitely not cheap.
10920	12580	And it was not subtle at all.
13060	19920	They basically invited all the world's most prestigious scientists to London to witness this demonstration at a museum.
20520	23700	And the claim was that they had built this machine called Orbo.
23980	25360	Right, the infamous Orbo.
25360	29380	Yeah, and they claimed it produced free, limitless energy.
30040	36240	Like, they were essentially promising to rewrite the fundamental laws of thermodynamics right there on a public stage.
36320	37600	It was incredibly bold.
37720	38200	Super bold.
38420	43660	So the cameras are rolling, the scientific jury is seated, the anticipation in the room is just, you know, electric.
43840	47200	And then, live on stage, the machine just sat there.
47240	48400	Just a heavy paperweight.
48660	50220	Literally did absolutely nothing.
50320	51480	The whole thing failed completely.
51480	55040	I think they blamed the heat from the stage lights or something.
55180	58420	Yeah, thermal expansion of the bearings, which is a classic excuse.
58700	58880	Right.
59380	71840	And so the scientific jury eventually issued this very polite but unanimous verdict that basically said, you know, there is zero evidence of anomalous energy production happening here.
71960	77440	It was just one of the most spectacular, highly funded scientific embarrassments of the 21st century.
77440	83440	It really is the ultimate cautionary tale because, you know, the people who built that machine, they weren't just running a conscious scam.
84240	84840	You don't think so?
84980	85240	No.
85380	88340	I mean, they genuinely believed they had cracked the code of the universe.
88600	94220	They believed in it enough to risk total public humiliation in front of the entire scientific establishment.
94220	102020	And that profound disconnect, right, between absolute certainty and physical reality, that is exactly where we are heading today.
102140	104000	So welcome to today's Deep Dive.
104040	105240	We have a lot of ground to cover.
105460	106140	We really do.
106340	111320	We are looking at a massive and, I mean, highly detailed comprehensive dossier.
111920	115140	It was compiled by an independent researcher known as Flyxion.
115140	121800	And for the next hour or so, we are embarking on a forensic breakdown of a century's worth of fringe physics.
122020	123160	Which is just a wild ride.
123460	124000	Oh, it is.
124100	131100	We are talking flying saucers, zero-point energy, perpetual motion machines, anti-gravity, all of it.
131240	137760	But, you know, our mission today is much deeper than just pointing at a failed machine in a London museum and laughing.
137960	138240	Right.
138380	141100	We are here to uncover the anatomy of a claim.
141100	145680	We really want to understand the architecture of these impossible ideas.
145900	152000	Like, why do genuinely brilliant engineers, people with advanced degrees, fall into these traps?
152140	152560	Exactly.
152760	162280	So we are going to guide you through the specific methodological errors, the psychological blind spots, and the whole myth-making machine that keeps these legends alive decade after decade.
162680	169600	And we will also explore a really fascinating alternative lens provided by our author, an idea they call entropic gravity.
169600	171160	Yeah, which is mind-blowing.
171500	172100	So settle in.
172160	181160	We promise you a shortcut to becoming insanely well-informed on everything from Nikola Tesla's supposed death ray to the hardcore physics of why you literally cannot walk through walls.
181240	189260	So to understand these grand sweeping claims about zero-point energy or alien technology, we actually have to start incredibly small.
189400	190560	Like garage-level small.
190560	191460	Exactly.
191700	195920	We have to look at the wires, the dials, and the multimeters on a workbench.
196500	203180	Because the deepest, most complex rabbit holes almost always start with a very human, very mundane error.
203960	204980	A misread gauge.
205240	209160	I love this part because we just assume tools are completely objective.
209320	214560	Like a multimeter gives you a crisp digital readout, so it must be the absolute truth.
214660	214840	Right.
214960	216800	It's got numbers on a screen, so it's math.
216800	217440	Exactly.
217880	224920	So let's look at this classic example that has dominated hobbyist free energy forums since, like, the 1980s.
225420	226240	The Bedini motor.
226440	226780	Oh, yeah.
226900	227440	John Bedini.
227580	227780	Right.
228020	235100	He claimed you could use a pulsed switching circuit to charge a secondary battery using less energy than that secondary battery ends up storing.
235480	240200	So the idea is you run the motor, you swap the batteries back and forth, and boom, eventually you have infinite power.
240200	252900	Which sounds great until you actually look at how batteries work, because the illusion of free energy with the Bedini setup stems almost entirely from a fundamental misunderstanding of battery chemistry, and specifically how you measure it.
252960	254120	Okay, break that down for us.
254420	260120	So when a builder tests this setup, they usually look at the primary battery's coarse voltage sag.
260640	266240	That is, how much the voltage drops while it is actively under the load of running the motor.
266380	268160	Right, it's working hard, so the voltage dips.
268160	278580	Yes. Then they compare that to the secondary battery's open-circuit voltage recovery after it gets hit with a series of very rapid, high-voltage, pulsed charges.
278920	285320	So to put this in everyday terms for you listening, imagine you are driving a car up a really steep hill.
285600	286460	Okay, good analogy.
286720	291040	The fuel gauge might momentarily slosh backward, or the engine temperature spikes.
291180	291400	Mm-hmm.
291580	294120	You are basically taking a reading under extreme duress.
294260	294500	Right.
294500	298480	But then you park the car, you let it sit, and the gauges settle back to normal.
299180	307920	If you compare the stressed reading to the rested reading, you might actually trick yourself into thinking the car miraculously generated its own fluids while it was parked.
308300	310100	That captures the dynamic perfectly.
310520	319680	A battery's terminal voltage, which is just the number you see on a basic multimeter, well, it recovers much faster than its actual internal chemical state of charge.
319680	322560	So it looks full, but it's not actually full.
322900	323440	Exactly.
323720	328820	And this is especially true when you are slamming the battery with short, sharp spikes of current.
329100	336460	A standard voltmeter looks at that high-voltage pulse, sees the resting voltage bounce up, and it looks like a miracle.
336660	337720	But it's just surface level.
337720	352000	Completely, because if you put that exact same Bedini circuit through a rigorous calorimetric test, where you basically enclose the battery in an insulated water bath and measure the actual physical heat dissipated, the math changes.
352420	355560	Or if you just carefully integrate the current over a long time, right?
355560	361160	Yes. If you do either of those things, the so-called extra energy completely vanishes.
361600	366320	The overunity is just an artifact of how pulsed charging tricks a simple voltmeter.
366580	368680	It is absolutely not new physics.
368840	375040	And that specific trap, the whole pulsed waveform tricking a standard meter thing, it is everywhere in these fringe communities.
375180	378300	Like, it is the beating heart of Stanley Meyer's famous water fuel cell.
378340	379600	Oh, the dune buggy guy.
379600	390820	Yes. Meyer claimed he could split water into hydrogen and oxygen using just a tiny fraction of the energy it conventionally takes, and then use that gas to run a literal dune buggy.
391520	396380	And Philip Kanarev made really similar claims about this hyper-efficient electrolysis.
396500	399240	But we really need to anchor this in thermodynamic reality.
400180	406880	Splitting one mole of water into hydrogen and oxygen requires a fixed thermodynamic cost.
406880	410020	It's roughly 286 kilojoules.
410300	411800	And that's just a rule of the universe.
412140	416840	It is a hard chemical boundary dictated by the actual strength of the molecular bonds.
417280	419200	Water molecules do not negotiate.
419520	421300	I love that. They do not negotiate.
421480	426960	They don't. It does not matter how clever your circuit is or how you shape the electrical pulse hitting the water.
427080	428280	You have to pay the toll.
428620	432720	But Meyer's whole defense, right, was that he wasn't using brute force direct current.
432720	438980	He claimed he was using what he called resonant pulses to somehow shatter the water molecule at its natural frequency.
439220	441940	Right, trying to bypass that 286 kilojoule limit.
442140	442520	Exactly.
442840	443000	Yeah.
443040	445320	And he had the gauges to prove his input power was tiny.
446100	453140	He even took this all to court in 1996, though, spoiler alert, he was ultimately found guilty of gross and egregious fraud.
453360	453560	Yeah.
454280	457840	But how did his instruments lie to him so convincingly in the first place?
457960	460980	Well, it comes down to metrology, which is the science of measurement.
460980	467780	When you generate a highly complex, non-sinusoidal pulsed waveform, like a sharp needle pulse of voltage,
468020	474060	you cannot measure the power it delivers with just a standard, average-reading multimeter from the hardware store.
474240	478540	I actually want to pause here for a second because I think most people, including myself until very recently,
478660	481880	assume a voltmeter just, you know, counts the electrons passing through.
482460	484520	Why does the shape of the pulse break the meter?
484520	491840	So most off-the-shelf multimeters are designed to read standard alternating current, like what comes directly out of your wall socket.
492060	492200	Okay.
492420	495520	And a wall socket provides a smooth, continuous sine wave.
495900	500980	To give you a readable number on the screen, a cheap meter just assumes the wave is a perfect sine shape,
501380	506600	it measures the peak, and it multiplies it by roughly 1707 to give you an average.
506600	507840	Oh, so it's doing a mass shortcut.
508240	509140	Yes, exactly.
509640	512540	But Stanley Meyer wasn't using smooth waves.
512780	516940	He was using sharp, jagged spikes with these long pauses in between.
517700	522240	When you feed a sharp needle pulse into a meter that's expecting a smooth rolling wave,
522760	525820	the meter's internal math completely breaks down.
525900	527220	It just doesn't know what to do with it.
527280	527520	Right.
527620	530520	It vastly underestimates the total area under the curve.
530520	537900	To measure a complex pulse, you need specialized equipment that calculates the true root-mean-square, or RMS, power.
538080	540620	And I'm guessing Meyer didn't use an RMS oscilloscope.
540780	541780	He did not.
542200	548980	But when electrical engineers finally analyzed Meyer's cells and Karnarov's cells using proper RMS oscilloscopes,
549200	551240	the illusion shattered entirely.
551620	556360	The actual power being delivered by those sharp spikes perfectly matched standard thermodynamics.
556360	561340	The revolutionary efficiency was literally just a math error inside a cheap tool.
561600	562600	That is just wild.
562720	566060	You can build a decades-long mythology off an uncalibrated tool.
566200	567780	It happens more often than you'd think.
567860	568420	I believe it.
568660	571720	But we also see a totally different flavor of this with mechanical generators,
572240	576620	like Paramahans-Otori's space power generator, or Bustapalma's end machine.
576960	578360	Right, the homopolar generator.
578460	581340	Yeah, these were massive, spinning metal disks,
581340	589180	and they claimed the generator was outputting way more electrical power than it actually took to physically spin the shaft.
589300	594820	Which introduces a critical error in mechanical testing known as the motor input proxy.
595020	595900	Motor input proxy.
596100	596940	Okay, what is that?
597120	600480	Well, if you want to scientifically measure the efficiency of a generator,
600860	604800	you have to measure exactly how much mechanical energy is being put into it.
604800	611300	The rigorous way to do this is to install a physical torque sensor directly on the rotating shaft
611300	614020	that connects the driving motor to the generator.
614420	616440	So you're measuring the actual twist of the metal?
616580	619460	Yes, the physical twist and the speed of the metal shaft.
619620	624260	And I'm guessing Tiwari and De Palma didn't bother to buy a torque sensor.
624520	625140	They did not.
625460	630640	Instead, they measured the electrical power going into the electric motor that was driving the generator.
630640	635660	They used the motor's electrical input as a proxy for the mechanical output.
636180	637600	But motors aren't 100% efficient.
637860	639920	Like, they get hot, they hum, they vibrate.
640340	640940	Exactly.
641220	643300	Every single motor has conversion losses.
644040	648240	You have friction in the bearings, heat in the copper windings, electrical resistance.
648920	652600	By using the electrical input to the driving motor as their baseline,
653120	658180	they systematically hid the driving motor's own inefficiency from the final equation.
658440	659960	They just swept it under the rug.
659960	660760	Pretty much.
661340	664340	Furthermore, homopolar generators like De Palma's end machine,
664340	671360	they require liquid metal or heavy physical brushes to drag against the spinning disk just to pull the current off.
671640	672880	Which creates a ton of friction.
673060	673760	Immense friction.
674340	678720	So when independent laboratories properly accounted for the brush contact losses
678720	681340	and measured the actual physical shaft torque,
681880	684840	the so-called overunity disappeared instantly.
685000	686540	It's just a systemic blind spot.
686920	689700	You are measuring the system right where you want it to look good,
689700	694480	and ignoring the parts of the system that are secretly bleeding energy everywhere else.
694580	695100	Exactly.
695580	700280	And speaking of bleeding energy, we have to talk about Thane Hines and the Peripidia effect.
700620	702760	That went super viral online a while back.
702800	704220	Oh yes, the accelerating motor.
704220	709280	He had these videos showing an electric motor that actually accelerated,
709500	716300	like it visibly sped up when he applied a really heavy magnetic load to the generator it was driving.
716540	720780	And that feels completely impossible because it violates Lenz's law, right?
720940	722320	It absolutely violates it.
723020	725760	Lenz's law is foundational to electromagnetism.
725760	734220	It essentially states that the direction of an induced electrical current will always create a magnetic field that opposes the change that produced it.
734660	735380	Okay, so in English.
735940	740420	In simple terms, if you try to pull energy out of a generator, the generator pushes back.
740640	742120	It creates magnetic drag.
742540	744540	This isn't just a rule of thumb either.
744540	748660	It is a direct, unavoidable manifestation of the conservation of energy.
748820	751100	Right, because otherwise things would just spin out of control.
751220	751660	Exactly.
752240	755780	If induced currents reinforced a driving motor instead of opposing it,
756000	762120	a generator would spontaneously accelerate itself to infinite speeds, pulling infinite energy from nowhere.
762500	765600	So when a video shows a motor speeding up under a heavy load,
765780	768620	we have to look past the magnets and look at the motor controller.
769040	770840	The speed controller's feedback loop.
771040	772940	This blew my mind when I read it in the dossier.
772940	777660	It is a really well-documented artifact in the engineering of motor controllers.
778580	783700	When a heavy load induces a strong back electromotive force, or back EMF,
784160	787920	that messy electrical noise feeds backward through the wires,
788280	793580	and it can actually alter the feedback signal going to the electronic speed controller.
793880	795720	So it scrambles the brain of the machine.
795900	796260	Right.
796540	801040	The controller's microchip gets confused by the noise, it thinks the motor is stalling out,
801040	808680	and it compensates by drawing significantly more power from the wall socket to physically force the motor to spin faster.
809220	812460	So on video, it looks like the magnets are creating free energy,
812600	816660	but if you just looked at the wall outlet, you'd see the power cord getting incredibly hot.
817020	817540	Precisely.
817760	821360	If you put a simple wattmeter on the wall socket powering the whole setup,
821560	825960	you would see the power draw spike massively the exact moment the motor speeds up.
825960	828360	The generator isn't creating energy out of the vacuum.
828780	831960	The confused controller is just electronically opening the throttle.
832300	833740	It's just so simple when you break it down.
834400	836240	But before we move on from flawed measurements,
836480	839460	we have to talk about Bruce De Palma's spinning ball experiment.
839800	840300	Classic.
840640	842400	Yeah, because this wasn't an electrical trick.
842480	843600	This was purely mechanical.
845100	849100	De Palma took a steel ball, spun it up to incredibly high speeds,
849100	855880	and then launched it upward from this spring-loaded cup alongside an identical but non-spinning ball.
856420	859060	And he claimed the spinning ball went higher and fell faster,
859600	862740	proving that rotation somehow alters gravitational mass.
862740	869760	And this is a beautiful textbook example of a mechanical artifact being mistaken for entirely new physics.
870500	874300	When you place a rapidly spinning steel ball into a stationary launch cup,
874300	881380	you are introducing intense, frictional, and gyroscopic interactions during the crucial milliseconds of the launch sequence.
881660	884680	It's like a tire doing a burnout against the side of the cup.
884740	886780	That is a highly accurate comparison, yeah.
887000	891600	The spinning ball literally pushes off the inner wall of the cup differently than a stationary ball does.
891760	894120	It alters the exit velocity and the trajectory.
894500	896720	And let me guess, someone tested this properly.
897060	897560	They did.
897560	903120	When later researchers replicated this exact experiment using high-speed cameras
903120	908820	and perfectly controlled magnetic release mechanisms that completely eliminated the launch cup friction,
909240	910960	the effect vanished entirely.
911920	916620	Gravity treats a spinning mass and a non-spinning mass with absolute equality.
916860	923840	Okay, so we've established that garage-level metrology and hidden friction explain away a lot of these anomalies.
924040	925460	A vast majority of them, yes.
925460	928400	But what happens when the initial observation isn't a mistake?
929140	932920	What happens when an inventor reads a real paper on quantum physics,
933480	937300	sees a genuine phenomenon, and decides they can build a spaceship out of it?
937780	940480	This is where we hit the scale blindness epidemic.
940620	941720	It's a very common trap.
941880	944560	Taking a genuine microscopic quantum phenomenon,
944900	948840	and just assuming it works on a macroscopic human scale without doing any of the math.
948960	952100	Well, the word quantum has suffered a pretty terrible fate in popular culture.
952100	956520	In the realm of fringe physics, quantum functions as a linguistic wild card.
956660	957700	It just means magic now.
957960	958620	Essentially, yeah.
959200	968840	It provides inventors with a highly technical-sounding vocabulary to just arbitrarily bypass fixed thermodynamic laws and structural mechanics.
968840	974920	So let's tackle the ultimate sci-fi concept that gets thrown around in these circles, which is walking through walls.
975280	980460	You hear this a lot in fringe self-improvement or quantum mysticism circles.
980800	982220	And the pitch goes like this, right?
982940	984860	Atoms are mostly empty space.
985460	988300	We know that electrons can quantum tunnel through barriers.
988300	992260	Therefore, a human being is just a collection of tunneling particles.
992840	997020	And if you align your frequencies, you could technically phase through a solid brick wall.
997500	997800	Right.
998080	1002020	To dismantle this, we first have to explain why solid matter actually feels solid.
1002360	1004940	It is not because atoms are crowded like billiard balls.
1005540	1008820	Matter resists interpenetration due to two fundamental forces.
1008900	1009640	Okay, what's the first one?
1009640	1015500	The first is electrostatic repulsion between the electron clouds of the atoms in your hand and the atoms in the wall.
1015700	1020340	But the much stronger, truly unbreakable barrier is the Pauli exclusion principle.
1020740	1023920	Unpack the Pauli exclusion principle for me because that sounds intense.
1023920	1031600	It is a quantum mechanical principle stating that two identical fermions, so particles like electrons, protons, and neutrons,
1031780	1035360	they cannot occupy the exact same quantum states simultaneously.
1035640	1037000	They refuse to share the same seat.
1037440	1038000	Exactly.
1038000	1045740	When you press your hand against a wall, you are forcing the electrons in your hand into the same space as the electrons in the wall.
1046120	1054060	The universe aggressively forbids this, creating an incredibly stiff contact force called electron degeneracy pressure.
1054660	1057040	That is what solid actually is.
1057140	1058580	Okay, but electrons do tunnel.
1058920	1060060	Like, that is real physics.
1060540	1063780	Scanning tunneling microscopes literally rely on it to function.
1063920	1065840	Oh, quantum tunneling is absolutely real.
1065840	1075540	An electron behaving as a wave has a non-zero probability of appearing on the far side of a potential energy barrier that it classically does not have the energy to climb over.
1075640	1076860	It just pops out on the other side.
1076960	1077100	Right.
1077480	1082580	However, the mathematical probability of that happening is dictated by an exponential decay equation.
1083360	1085680	And the exponent is where the fantasy dies, doesn't it?
1085900	1087900	The exponent is everything here.
1087900	1093060	The probability drops exponentially based on the mass of the object and the width of the barrier.
1093700	1100600	When you calculate the tunneling probability for a single electron across a gap of a few nanometers, it happens frequently.
1100720	1100920	Sure.
1101080	1101840	Microscopic scale.
1101840	1115380	But when you substitute the mass of a single electron for the mass of an 80 kilogram human body, and you substitute a nanometer gap for the width of a standard brick wall, that exponent becomes so negative it destroys the mind.
1115720	1118200	How small of a chance are we actually talking about here?
1118480	1127840	The probability of a human body macroscopically tunneling through a wall has more zeros after the decimal point than there are elementary particles in the entire observable universe.
1127980	1128760	Oh my God.
1128760	1133380	Yeah. To call the chance vanishingly small is a comedic understatement.
1133900	1143900	If you had trillions of humans walking into walls trillions of times a second, it is an event that would not be expected to occur across the entire remaining lifespan of the universe until the last stars burn out.
1144340	1149280	You simply cannot scale up a subatomic probability to a macroscopic object.
1149720	1151540	Trillions of humans hitting walls.
1152120	1155140	But people keep trying to scale up the quantum world.
1155140	1163020	Let's talk about zero point energy, because the Casimir effect is basically the holy grail for free energy inventors.
1163240	1164360	It is brought up constantly.
1164560	1175820	Right. The idea is two uncharged metal plates placed incredibly close together in a perfect vacuum will actually attract each other, seemingly pushed together by quantum fluctuations in the empty space around them.
1175820	1180760	And the Casimir effect does prove that vacuum energy is a real physical phenomenon.
1181500	1187220	The plates do snap together, and in doing so, they perform a tiny, microscopic amount of physical work.
1187480	1188500	So there is energy there.
1188660	1195320	There is. But extracting that energy in bulk to run a city, or even a toaster, is a thermodynamic nightmare.
1195520	1197920	Because it's not just a battery you can plug into and drain.
1197920	1202260	Precisely. The Casimir effect represents a one-time shift in boundary conditions.
1202520	1205480	The plates snap together, releasing a minuscule amount of energy.
1206000	1212860	But to create a cyclical engine, an engine that runs continuously, you have to pull those plates back apart to reset the system.
1212980	1214040	Oh, I see where this is going.
1214280	1220800	Right. And pulling them apart against the vacuum pressure costs exactly as much energy as you just gain when they snap together.
1220920	1221960	It's a zero-sum game.
1221960	1233980	It is thermodynamically identical to saying a stretched rubber band is a source of limitless free energy because it violently snaps shut while totally ignoring the muscular energy you expended to stretch it in the first place.
1234140	1240200	The quantum vacuum is not a reservoir of fuel. It is a state. It owes you nothing.
1240700	1243520	The vacuum owes you nothing. That is such a great phrase.
1243520	1252820	And we see this exact same scale blindness with the anti-gravity claims tied to cold fusion and the infamous Pays patents.
1252940	1254160	Yes, the Navy patents.
1254280	1264880	Salvatore Pays, working as an engineer for the U.S. Navy, patented a theoretical craft that supposedly reduced its own inertial mass by vibrating a microwave cavity at incredibly high frequencies.
1265640	1272600	And the claim was that the intense electromagnetic fields would manipulate the local quantum vacuum and basically decouple the ship from gravity.
1272600	1276380	This is where we really have to talk about the stale gap in general relativity.
1276380	1283980	Let us grant, strictly for the sake of argument, that you could slightly manipulate the local vacuum energy inside a microwave cavity.
1284480	1289320	Or even that the anomalous heat claimed by cold fusion researchers actually exists.
1289420	1290540	Let's pretend it's all real.
1290680	1299320	Right. Even then, the scale gap between those microscopic energetic shifts and the macroscopic curvature of space-time is devastating.
1299320	1303340	Devastating how. Walk me through the math of space-time curvature.
1303940	1308440	So in Einstein's equations, energy density does act as a source term for gravity.
1308940	1315900	Mass and energy are equivalent, so a highly energetic box is technically infinitesimally heavier than a cold box.
1316000	1316720	Okay, that makes sense.
1316860	1320120	But the stiffness of space-time is unimaginably high.
1320120	1325220	It takes the mass of the entire Earth to create the 1g of gravity we feel right now.
1325820	1334780	The energy density you can access in a laboratory benchtop cavity or even a localized nuclear reactor is orders of magnitude, like billions upon billions of times.
1334980	1338400	Too small to register as a measurable change in gravitational mass.
1338460	1339480	The math just isn't there.
1339480	1343440	Not even close. You cannot point to a tabletop microwave cavity and say,
1344040	1347140	I am manipulating vacuum energy, therefore I have built a warp drive.
1347340	1351980	It is literally like splashing your hand in a bathtub and claiming you can redirect a tsunami.
1352140	1357780	You're taking a real phenomenon, energy curving space, and stretching it until it just snaps.
1358500	1361380	And we don't just see this in physics, right? We see it in fringe biology, too.
1362020	1364700	I was totally fascinated by the section on Philip Callahan.
1364880	1366380	Oh, the paramagnetic soil.
1366380	1373760	Yes. He claimed that paramagnetic soil, which is just soil rich in iron-bearing minerals, acted as a cosmic antenna.
1374380	1377820	He said it was channeling atmospheric energy to make plants grow faster.
1378420	1385100	He even built these weird, ancient-looking Irish round towers on farms to supposedly focus this cosmic energy.
